Key,Player Name,Player Team,Season,Jersey,Position,Games Played,Games Started,Season Age,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact,Fumble End Zone Touch Downs,Forced Fumbles,Fumbles,Lost Fumbles,Fumbles Opponent Recovery,Fumbles Opponent Recovery Touchdowns,Fumbles Opponent Recovery Yards,Fumbles Out of Bounds,Fumbles Own Recovery,Fumbles Own Recovery Touchdowns,Fumbles Own Recovery Yards,Penalties,Penalty Yards,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact,Punt Attempts,Punt Avg Hang Time,Punt Avg Net Yards,Punt Avg Yards,Punt Blocked,Punt Hangtime,Punt Inside 20,Punt Longest,Punt Net Yards,Punt Return Yards,Punt Touchbacks,Punt Yards,Punt Returns Avg Yards,Punt Returns Fair Catches,Punt Returns Longest,Punt Returns Longest TD,Punt Returns Returns,Punt Returns Touchdowns,Punt Returns Yards,Passing Avg Yards,Passing Blitzes,Passing Completion Pct,Passing Completions,Passing Defended Passes,Passing Dropped Passes,Passing Gross Yards,Passing Hurries,Passing Interceptions,Passing Knockdowns,Passing Longest,Passing Longest TD,Passing Net Yds,Passing Pocket Time,Passing Rating,Passing Redzone Attempts,Passing Sack Yds,Passing Sacks,Passing Spikes,Passing Throw Away,Passing Touchdowns,Passing Yards,Kick Return Yards,Kick Return Avg Yards,Kick Return Fair Catches,Kick Return Longest,Kick Return Returns,Kick Return Touchdowns,Kick Off End Zone,Kick Off Inside 20,Kick Off Kick Offs,Kick Off Onside Attempts,Kick Off Onside Successes,Kick Off OOB,Kick Off Ret Yds,Kick Off Squib Kicks,Kick Off Touchbacks,Kick Off Yds,Int Ret Avg Yds,Int Ret Longest,Int Ret Longest TD,Int Ret Returns,Int Ret Touchdowns,Int Ret Yds,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Blocked,Extra Pts Made,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards,Converse Defense Attempts,Converse Defense Success,Converse Pass Attempts,Converse Pass Success,Converse Rec Attempts,Converse Rec Success,Converse Rush Attempts,Converse Rush Success,Converse Turnover Success
e033ce15-9fc5-430b-90e2-90dfe52b21c1 2012 de760528-1dc0-416a-a978-b510d20692ff,Anthony Sherman,Cardinals,2012,42,FB,13,4,24,7.8,0.0,0.0,0.0,19.0,0.0,5.0,0.0,8.0,0.0,39.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,
e033ce15-9fc5-430b-90e2-90dfe52b21c1 2013 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Anthony Sherman,Chiefs,2013,42,FB,16,8,25,8.611,0.0,0.0,1.0,26.0,12.0,18.0,7.0,24.0,1.0,155.0,162.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,1.5,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,
e033ce15-9fc5-430b-90e2-90dfe52b21c1 2014 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Anthony Sherman,Chiefs,2014,42,FB,16,6,26,7.1,0.0,0.0,1.0,24.0,11.0,10.0,2.0,14.0,1.0,71.0,65.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,,,,,,,,,
e033ce15-9fc5-430b-90e2-90dfe52b21c1 2015 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Anthony Sherman,Chiefs,2015,42,FB,16,2,27,8.5,0.0,3.0,0.0,18.0,0.0,4.0,1.0,5.0,0.0,34.0,39.0,4.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
e033ce15-9fc5-430b-90e2-90dfe52b21c1 2016 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Anthony Sherman,Chiefs,2016,42,FB,16,3,28,2.75,0.0,4.0,1.0,6.0,0.0,4.0,0.0,6.0,0.0,11.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,
e033ce15-9fc5-430b-90e2-90dfe52b21c1 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Anthony Sherman,Chiefs,2017,42,FB,16,3,29,7.832999999999998,0.0,0.0,0.0,11.0,0.0,6.0,0.0,8.0,0.0,47.0,41.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.0,2.857,0.0,0.0,9.0,1.0,1.0,0.0,2.0,-2.0,1.0,40.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,
e033ce15-9fc5-430b-90e2-90dfe52b21c1 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Anthony Sherman,Chiefs,2018,42,FB,16,1,30,12.0,1.0,1.0,1.0,36.0,36.0,8.0,1.0,9.0,1.0,96.0,56.0,18.0,,,,,,,,,,,,1.0,15.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
97c96dce-9b33-4d0e-ba01-5eb629192d19 2013 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Tommy Bohanon,Jets,2013,40,FB,16,8,23,6.273,0.0,0.0,0.0,21.0,0.0,11.0,1.0,16.0,0.0,69.0,61.0,0.0,,,,,,,,,,,,1.0,5.0,17.0,3.647,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,62.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97c96dce-9b33-4d0e-ba01-5eb629192d19 2014 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Tommy Bohanon,Jets,2014,40,FB,4,2,24,15.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,2.0,0.0,30.0,30.0,0.0,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
97c96dce-9b33-4d0e-ba01-5eb629192d19 2015 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Tommy Bohanon,Jets,2015,40,FB,16,4,25,14.0,0.0,5.0,1.0,23.0,0.0,4.0,1.0,8.0,0.0,56.0,38.0,5.0,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
97c96dce-9b33-4d0e-ba01-5eb629192d19 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Tommy Bohanon,Jaguars,2017,40,FB,16,10,27,7.167000000000002,0.0,3.0,3.0,14.0,1.0,6.0,1.0,11.0,1.0,43.0,28.0,12.0,,,,,,,,,,,,1.0,9.0,5.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
97c96dce-9b33-4d0e-ba01-5eb629192d19 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Tommy Bohanon,Jaguars,2018,40,FB,16,6,28,6.832999999999998,1.0,0.0,0.0,12.0,0.0,6.0,1.0,9.0,0.0,41.0,35.0,4.0,,,,,,,,,,,,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6 2013 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Kyle Juszczyk,Ravens,2013,44,FB,16,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,8.5,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,
67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6 2014 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Kyle Juszczyk,Ravens,2014,44,FB,16,14,23,9.579,0.0,0.0,0.0,33.0,9.0,19.0,6.0,27.0,1.0,182.0,170.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,14.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,
67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6 2015 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Kyle Juszczyk,Ravens,2015,44,FB,16,11,24,7.829,4.0,37.0,2.0,39.0,8.0,41.0,9.0,56.0,4.0,321.0,270.0,85.0,,,,,,,,,,,,7.0,50.0,2.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6 2016 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Kyle Juszczyk,Ravens,2016,44,FB,16,7,25,7.189,2.0,37.0,2.0,40.0,0.0,37.0,0.0,49.0,0.0,266.0,216.0,70.0,,,,,,,,,,,,,,5.0,4.4,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,22.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6 2017 f0e724b0-4cbf-495a-be47-013907608da9,Kyle Juszczyk,49ers,2017,44,FB,14,10,26,9.545,2.0,2.0,2.0,44.0,6.0,33.0,5.0,42.0,1.0,315.0,207.0,37.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,7.0,4.4289999999999985,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6 2018 f0e724b0-4cbf-495a-be47-013907608da9,Kyle Juszczyk,49ers,2018,44,FB,16,14,27,10.8,0.0,3.0,2.0,56.0,35.0,30.0,2.0,41.0,1.0,324.0,175.0,32.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,8.0,3.75,0.0,0.0,12.0,0.0,2.0,0.0,1.0,-5.0,0.0,30.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
8c5067dc-1617-42fa-82eb-0596392ab20a 2013 33405046-04ee-4058-a950-d606f8c30852,Zach Line,Vikings,2013,48,FB,3,1,23,8.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0,0.0,8.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c5067dc-1617-42fa-82eb-0596392ab20a 2014 33405046-04ee-4058-a950-d606f8c30852,Zach Line,Vikings,2014,48,FB,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c5067dc-1617-42fa-82eb-0596392ab20a 2015 33405046-04ee-4058-a950-d606f8c30852,Zach Line,Vikings,2015,42,FB,16,5,25,15.833,0.0,7.0,2.0,49.0,4.0,6.0,2.0,9.0,1.0,95.0,82.0,6.0,,,,,,,,,,,,,,6.0,1.6669999999999998,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,14.333,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
8c5067dc-1617-42fa-82eb-0596392ab20a 2016 33405046-04ee-4058-a950-d606f8c30852,Zach Line,Vikings,2016,42,FB,15,4,26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,7.0,2.143,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
8c5067dc-1617-42fa-82eb-0596392ab20a 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,Zach Line,Saints,2017,42,FB,12,4,27,4.0,0.0,1.0,1.0,5.0,3.0,2.0,2.0,5.0,1.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
8c5067dc-1617-42fa-82eb-0596392ab20a 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Zach Line,Saints,2018,42,FB,16,6,28,2.8,0.0,3.0,3.0,5.0,1.0,5.0,2.0,10.0,2.0,14.0,7.0,2.0,,,,,,,,,,,,2.0,19.0,9.0,4.556,0.0,0.0,9.0,0.0,0.0,0.0,1.0,-1.0,0.0,41.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
bbb63a36-8613-4675-8e5e-34200d245ff0 2015 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Spencer Ware,Chiefs,2015,32,FB,11,2,24,0.833,0.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,5.0,12.0,1.0,,,,,,,,,,,,,,72.0,5.597,5.0,0.0,52.0,10.0,12.0,0.0,5.0,-7.0,6.0,403.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
e0a63251-5428-43a1-88c1-c000215ac5ce 2013 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Derrick Coleman,Seahawks,2013,32,FB,12,3,23,7.75,0.0,0.0,1.0,12.0,8.0,8.0,1.0,8.0,1.0,62.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,1.5,0.0,0.0,4.0,0.0,0.0,0.0,1.0,-1.0,0.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
e0a63251-5428-43a1-88c1-c000215ac5ce 2014 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Derrick Coleman,Seahawks,2014,32,FB,5,1,24,14.5,0.0,0.0,0.0,15.0,15.0,2.0,1.0,2.0,1.0,29.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
e0a63251-5428-43a1-88c1-c000215ac5ce 2015 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Derrick Coleman,Seahawks,2015,32,FB,14,3,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,5.0,8.0,4.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,-2.0,0.0,32.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,
e0a63251-5428-43a1-88c1-c000215ac5ce 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Derrick Coleman,Falcons,2017,32,FB,16,7,27,10.0,0.0,1.0,1.0,11.0,0.0,2.0,1.0,7.0,0.0,20.0,17.0,6.0,,,,,,,,,,,,2.0,19.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,,,,,
e0a63251-5428-43a1-88c1-c000215ac5ce 2018 de760528-1dc0-416a-a978-b510d20692ff,Derrick Coleman,Cardinals,2018,32,FB,16,4,28,8.5,0.0,0.0,0.0,12.0,0.0,2.0,1.0,3.0,0.0,17.0,7.0,4.0,,,,,,,,,,,,,,2.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,
955093e0-39aa-48b4-b34d-259b369e6535 2014 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Keith Smith,Cowboys,2014,41,FB,10,0,22,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,,,,,,,,
