Key,Player Name,Player Team,Season,Jersey,Position,Games Played,Games Started,Season Age,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact,Fumble End Zone Touch Downs,Forced Fumbles,Fumbles,Lost Fumbles,Fumbles Opponent Recovery,Fumbles Opponent Recovery Touchdowns,Fumbles Opponent Recovery Yards,Fumbles Out of Bounds,Fumbles Own Recovery,Fumbles Own Recovery Touchdowns,Fumbles Own Recovery Yards,Penalties,Penalty Yards,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact,Punt Attempts,Punt Avg Hang Time,Punt Avg Net Yards,Punt Avg Yards,Punt Blocked,Punt Hangtime,Punt Inside 20,Punt Longest,Punt Net Yards,Punt Return Yards,Punt Touchbacks,Punt Yards,Punt Returns Avg Yards,Punt Returns Fair Catches,Punt Returns Longest,Punt Returns Longest TD,Punt Returns Returns,Punt Returns Touchdowns,Punt Returns Yards,Passing Avg Yards,Passing Blitzes,Passing Completion Pct,Passing Completions,Passing Defended Passes,Passing Dropped Passes,Passing Gross Yards,Passing Hurries,Passing Interceptions,Passing Knockdowns,Passing Longest,Passing Longest TD,Passing Net Yds,Passing Pocket Time,Passing Rating,Passing Redzone Attempts,Passing Sack Yds,Passing Sacks,Passing Spikes,Passing Throw Away,Passing Touchdowns,Passing Yards,Kick Return Yards,Kick Return Avg Yards,Kick Return Fair Catches,Kick Return Longest,Kick Return Returns,Kick Return Touchdowns,Kick Off End Zone,Kick Off Inside 20,Kick Off Kick Offs,Kick Off Onside Attempts,Kick Off Onside Successes,Kick Off OOB,Kick Off Ret Yds,Kick Off Squib Kicks,Kick Off Touchbacks,Kick Off Yds,Int Ret Avg Yds,Int Ret Longest,Int Ret Longest TD,Int Ret Returns,Int Ret Touchdowns,Int Ret Yds,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Blocked,Extra Pts Made,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards,Converse Defense Attempts,Converse Defense Success,Converse Pass Attempts,Converse Pass Success,Converse Rec Attempts,Converse Rec Success,Converse Rush Attempts,Converse Rush Success,Converse Turnover Success
d96ff17c-841a-4768-8e08-3a4cfcb7f717 2014 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Cairo Santos,Chiefs,2014,5,K,16,0,23,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,16.0,80.0,1.0,0.0,0.0,1278.0,0.0,26.0,5085.0,,,,,,,30.0,27.567,0.0,53.0,25.0,827.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
d96ff17c-841a-4768-8e08-3a4cfcb7f717 2015 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Cairo Santos,Chiefs,2015,2,K,16,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,100.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,37.0,19.0,90.0,2.0,0.0,1.0,1137.0,3.0,40.0,5721.0,,,,,,,37.0,31.306,1.0,53.0,30.0,1127.0,41.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
d96ff17c-841a-4768-8e08-3a4cfcb7f717 2016 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Cairo Santos,Chiefs,2016,5,K,16,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,86.0,2.0,0.0,1.0,843.0,0.0,48.0,5355.0,,,,,,,35.0,31.257,0.0,54.0,31.0,1094.0,39.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
d96ff17c-841a-4768-8e08-3a4cfcb7f717 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Cairo Santos,Chiefs,2017,5,K,3,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,18.0,0.0,0.0,0.0,168.0,3.0,10.0,1178.0,,,,,,,3.0,35.667,0.0,39.0,3.0,107.0,12.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d96ff17c-841a-4768-8e08-3a4cfcb7f717 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Cairo Santos,Bears,2017,5,K,2,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,130.0,,,,,,,2.0,19.0,0.0,38.0,1.0,38.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d96ff17c-841a-4768-8e08-3a4cfcb7f717 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Cairo Santos,Buccaneers,2018,5,K,7,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,36.0,2.0,0.0,0.0,485.0,2.0,12.0,2156.0,,,,,,,12.0,27.25,0.0,45.0,9.0,327.0,17.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d96ff17c-841a-4768-8e08-3a4cfcb7f717 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Cairo Santos,Rams,2018,5,K,2,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,13.0,0.0,0.0,0.0,143.0,0.0,7.0,821.0,,,,,,,6.0,24.0,0.0,39.0,5.0,144.0,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b99ead5-0f79-4899-84a7-075c08890698 2014 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Cody Parkey,Eagles,2014,1,K,16,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,20.0,98.0,0.0,0.0,0.0,1183.0,0.0,46.0,6401.0,,,,,,,36.0,30.778,0.0,54.0,32.0,1108.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
4b99ead5-0f79-4899-84a7-075c08890698 2015 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Cody Parkey,Eagles,2015,1,K,3,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,13.0,1.0,0.0,1.0,172.0,0.0,3.0,754.0,,,,,,,4.0,26.25,0.0,46.0,3.0,105.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b99ead5-0f79-4899-84a7-075c08890698 2016 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cody Parkey,Browns,2016,1,K,14,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,57.0,3.0,1.0,2.0,379.0,0.0,34.0,3475.0,,,,,,,25.0,28.84,0.0,51.0,20.0,721.0,21.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b99ead5-0f79-4899-84a7-075c08890698 2017 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Cody Parkey,Dolphins,2017,1,K,16,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,12.0,67.0,5.0,4.0,0.0,665.0,0.0,28.0,4013.0,,,,,,,23.0,33.13,0.0,54.0,21.0,762.0,29.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
4b99ead5-0f79-4899-84a7-075c08890698 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Cody Parkey,Bears,2018,1,K,16,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.0,89.0,1.0,1.0,1.0,548.0,1.0,65.0,5627.0,,,,,,,30.0,27.233,0.0,50.0,23.0,817.0,45.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d1171d4-c955-4966-9257-640b569866d1 2014 de760528-1dc0-416a-a978-b510d20692ff,Chandler Catanzaro,Cardinals,2014,7,K,16,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,10.0,76.0,1.0,0.0,0.0,967.0,0.0,38.0,5054.0,,,,,,,33.0,33.0,0.0,51.0,29.0,1089.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
0d1171d4-c955-4966-9257-640b569866d1 2015 de760528-1dc0-416a-a978-b510d20692ff,Chandler Catanzaro,Cardinals,2015,7,K,16,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,14.0,99.0,0.0,0.0,0.0,1191.0,3.0,50.0,6445.0,,,,,,,31.0,28.774,0.0,47.0,28.0,892.0,58.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,
0d1171d4-c955-4966-9257-640b569866d1 2016 de760528-1dc0-416a-a978-b510d20692ff,Chandler Catanzaro,Cardinals,2016,7,K,16,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.816,33.0,33.0,0.0,7.632999999999999,0.0,47.0,66.0,0.0,0.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,83.0,2.0,0.0,1.0,671.0,1.0,52.0,5220.0,,,,,,,28.0,28.963,1.0,60.0,21.0,782.0,47.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0d1171d4-c955-4966-9257-640b569866d1 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Chandler Catanzaro,Jets,2017,4,K,16,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,7.0,71.0,4.0,1.0,1.0,455.0,1.0,45.0,4349.0,,,,,,,30.0,33.034,1.0,57.0,25.0,958.0,29.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d1171d4-c955-4966-9257-640b569866d1 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Chandler Catanzaro,Buccaneers,2018,4,K,9,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,49.0,0.0,0.0,0.0,217.0,1.0,39.0,3120.0,,,,,,,15.0,25.067,0.0,59.0,11.0,376.0,27.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d1171d4-c955-4966-9257-640b569866d1 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Chandler Catanzaro,Panthers,2018,4,K,4,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,16.0,0.0,0.0,0.0,62.0,0.0,13.0,998.0,,,,,,,5.0,37.4,0.0,51.0,5.0,187.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
441eb531-1ec8-4f65-9174-78bc6adada63 2015 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Chris Boswell,Steelers,2015,9,K,12,0,24,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,11.0,74.0,0.0,0.0,1.0,1062.0,6.0,26.0,4680.0,,,,,,,32.0,31.969,0.0,51.0,29.0,1023.0,27.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
441eb531-1ec8-4f65-9174-78bc6adada63 2016 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Chris Boswell,Steelers,2016,9,K,15,0,25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,80.0,2.0,0.0,3.0,639.0,1.0,49.0,4953.0,,,,,,,25.0,34.542,1.0,49.0,21.0,829.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
441eb531-1ec8-4f65-9174-78bc6adada63 2017 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Chris Boswell,Steelers,2017,9,K,16,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,13.0,90.0,0.0,0.0,1.0,906.0,2.0,46.0,5681.0,,,,,,,38.0,34.324,1.0,53.0,35.0,1270.0,39.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
441eb531-1ec8-4f65-9174-78bc6adada63 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Chris Boswell,Steelers,2018,9,K,15,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,100.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,118.8,1.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,11.0,6.0,81.0,0.0,0.0,0.0,640.0,0.0,50.0,5097.0,,,,,,,20.0,25.947,1.0,50.0,13.0,493.0,48.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
7af4c94b-529b-4403-ab66-2bfed3fcf0c7 2015 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jason Myers,Jaguars,2015,2,K,16,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,12.0,84.0,5.0,0.0,4.0,553.0,1.0,55.0,5208.0,,,,,,,30.0,31.31,1.0,58.0,26.0,908.0,39.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
7af4c94b-529b-4403-ab66-2bfed3fcf0c7 2016 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jason Myers,Jaguars,2016,2,K,16,0,25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,76.0,4.0,0.0,2.0,261.0,3.0,60.0,4673.0,,,,,,,34.0,34.688,2.0,56.0,27.0,1110.0,32.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
7af4c94b-529b-4403-ab66-2bfed3fcf0c7 2017 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jason Myers,Jaguars,2017,2,K,6,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,35.0,1.0,0.0,1.0,216.0,2.0,26.0,2117.0,,,,,,,15.0,25.667,0.0,47.0,11.0,385.0,17.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7af4c94b-529b-4403-ab66-2bfed3fcf0c7 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Jason Myers,Jets,2018,2,K,16,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,82.0,0.0,0.0,0.0,531.0,1.0,60.0,5255.0,,,,,,,36.0,37.056,0.0,56.0,33.0,1334.0,33.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
c4cf84d0-6022-4ac1-a9ba-85587921c53f 2016 0d855753-ea21-4953-89f9-0e20aff9eb73,Wil Lutz,Saints,2016,3,K,16,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11.0,93.0,4.0,1.0,1.0,898.0,3.0,49.0,5693.0,,,,,,,34.0,30.656,2.0,57.0,28.0,981.0,50.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
c4cf84d0-6022-4ac1-a9ba-85587921c53f 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,Wil Lutz,Saints,2017,3,K,16,0,23,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,14.0,94.0,3.0,0.0,2.0,788.0,0.0,58.0,5972.0,,,,,,,36.0,32.083,0.0,53.0,31.0,1155.0,50.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
c4cf84d0-6022-4ac1-a9ba-85587921c53f 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Wil Lutz,Saints,2018,3,K,16,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,7.0,101.0,0.0,0.0,0.0,862.0,2.0,64.0,6503.0,,,,,,,30.0,35.897,1.0,54.0,28.0,1041.0,53.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,
93d11276-45d2-4168-a9b7-df0cbf12dabb 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Greg Zuerlein,Rams,2016,4,K,16,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,59.0,1.0,0.0,0.0,430.0,2.0,36.0,3794.0,,,,,,,22.0,31.5,0.0,54.0,19.0,693.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
93d11276-45d2-4168-a9b7-df0cbf12dabb 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Greg Zuerlein,Rams,2017,4,K,14,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,95.0,0.0,0.0,2.0,411.0,0.0,73.0,6075.0,,,,,,,40.0,36.1,0.0,56.0,38.0,1444.0,46.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93d11276-45d2-4168-a9b7-df0cbf12dabb 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Greg Zuerlein,Rams,2018,4,K,11,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,75.0,0.0,0.0,0.0,427.0,0.0,57.0,4843.0,,,,,,,31.0,30.742,0.0,56.0,27.0,953.0,36.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
cd0f4ef0-9914-4125-be4d-804a72350ceb 2017 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Zane Gonzalez,Browns,2017,5,K,16,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.237,16.0,16.0,0.0,3.237,0.0,16.0,16.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,56.0,4.0,0.0,0.0,452.0,2.0,33.0,3286.0,,,,,,,20.0,27.35,0.0,54.0,15.0,547.0,26.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd0f4ef0-9914-4125-be4d-804a72350ceb 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Zane Gonzalez,Browns,2018,5,K,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,9.0,0.0,0.0,0.0,116.0,0.0,5.0,576.0,,,,,,,5.0,19.5,1.0,39.0,2.0,78.0,5.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd0f4ef0-9914-4125-be4d-804a72350ceb 2018 de760528-1dc0-416a-a978-b510d20692ff,Zane Gonzalez,Cardinals,2018,5,K,5,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,19.0,0.0,0.0,0.0,142.0,0.0,12.0,1226.0,,,,,,,9.0,31.889,0.0,55.0,7.0,287.0,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
