Key,Player Name,Player Team,Season,Jersey,Position,Games Played,Games Started,Season Age,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact,Fumble End Zone Touch Downs,Forced Fumbles,Fumbles,Lost Fumbles,Fumbles Opponent Recovery,Fumbles Opponent Recovery Touchdowns,Fumbles Opponent Recovery Yards,Fumbles Out of Bounds,Fumbles Own Recovery,Fumbles Own Recovery Touchdowns,Fumbles Own Recovery Yards,Penalties,Penalty Yards,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact,Punt Attempts,Punt Avg Hang Time,Punt Avg Net Yards,Punt Avg Yards,Punt Blocked,Punt Hangtime,Punt Inside 20,Punt Longest,Punt Net Yards,Punt Return Yards,Punt Touchbacks,Punt Yards,Punt Returns Avg Yards,Punt Returns Fair Catches,Punt Returns Longest,Punt Returns Longest TD,Punt Returns Returns,Punt Returns Touchdowns,Punt Returns Yards,Passing Avg Yards,Passing Blitzes,Passing Completion Pct,Passing Completions,Passing Defended Passes,Passing Dropped Passes,Passing Gross Yards,Passing Hurries,Passing Interceptions,Passing Knockdowns,Passing Longest,Passing Longest TD,Passing Net Yds,Passing Pocket Time,Passing Rating,Passing Redzone Attempts,Passing Sack Yds,Passing Sacks,Passing Spikes,Passing Throw Away,Passing Touchdowns,Passing Yards,Kick Return Yards,Kick Return Avg Yards,Kick Return Fair Catches,Kick Return Longest,Kick Return Returns,Kick Return Touchdowns,Kick Off End Zone,Kick Off Inside 20,Kick Off Kick Offs,Kick Off Onside Attempts,Kick Off Onside Successes,Kick Off OOB,Kick Off Ret Yds,Kick Off Squib Kicks,Kick Off Touchbacks,Kick Off Yds,Int Ret Avg Yds,Int Ret Longest,Int Ret Longest TD,Int Ret Returns,Int Ret Touchdowns,Int Ret Yds,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Blocked,Extra Pts Made,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards,Converse Defense Attempts,Converse Defense Success,Converse Pass Attempts,Converse Pass Success,Converse Rec Attempts,Converse Rec Success,Converse Rush Attempts,Converse Rush Success,Converse Turnover Success
587d0a98-7ec5-45a5-adba-8af26e8f256b 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Greg Olsen,Panthers,2017,88,TE,7,7,32,11.235,0.0,1.0,0.0,30.0,30.0,17.0,1.0,38.0,1.0,191.0,48.0,11.0,,,,,,,,,,,,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587d0a98-7ec5-45a5-adba-8af26e8f256b 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Greg Olsen,Panthers,2018,88,TE,9,9,33,10.778,1.0,3.0,1.0,23.0,17.0,27.0,4.0,38.0,4.0,291.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
fd85786d-3900-4dc0-9b30-334ee30413ed 2012 0d855753-ea21-4953-89f9-0e20aff9eb73,Jimmy Graham,Saints,2012,80,TE,15,9,26,11.553,0.0,0.0,15.0,46.0,29.0,85.0,4.0,135.0,9.0,982.0,306.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
fd85786d-3900-4dc0-9b30-334ee30413ed 2013 0d855753-ea21-4953-89f9-0e20aff9eb73,Jimmy Graham,Saints,2013,88,TE,16,12,27,14.128,0.0,0.0,6.0,56.0,56.0,86.0,25.0,143.0,16.0,1215.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
fd85786d-3900-4dc0-9b30-334ee30413ed 2014 0d855753-ea21-4953-89f9-0e20aff9eb73,Jimmy Graham,Saints,2014,80,TE,16,13,28,10.459,0.0,0.0,8.0,29.0,22.0,85.0,21.0,124.0,10.0,889.0,294.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
fd85786d-3900-4dc0-9b30-334ee30413ed 2015 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Jimmy Graham,Seahawks,2015,80,TE,11,11,29,12.604,3.0,49.0,2.0,45.0,30.0,48.0,8.0,74.0,2.0,605.0,220.0,94.0,,,,,,,,,,,,3.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fd85786d-3900-4dc0-9b30-334ee30413ed 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Jimmy Graham,Seahawks,2016,80,TE,16,15,30,14.2,6.0,65.0,3.0,42.0,37.0,65.0,7.0,95.0,6.0,923.0,325.0,113.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
fd85786d-3900-4dc0-9b30-334ee30413ed 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Jimmy Graham,Seahawks,2017,80,TE,16,13,31,9.123,1.0,9.0,9.0,33.0,18.0,57.0,15.0,96.0,10.0,520.0,211.0,78.0,,,,,,,,,,,,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
fd85786d-3900-4dc0-9b30-334ee30413ed 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jimmy Graham,Packers,2018,80,TE,16,12,32,11.564,2.0,5.0,3.0,54.0,15.0,55.0,5.0,89.0,2.0,636.0,261.0,58.0,,,,,,,,,,,,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a95e792-6455-4927-9539-f95fa7f41fbb 2012 f0e724b0-4cbf-495a-be47-013907608da9,Vernon Davis,49ers,2012,85,TE,16,16,28,13.366,0.0,0.0,3.0,53.0,23.0,41.0,0.0,61.0,5.0,548.0,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0a95e792-6455-4927-9539-f95fa7f41fbb 2013 f0e724b0-4cbf-495a-be47-013907608da9,Vernon Davis,49ers,2013,85,TE,15,15,29,16.346,0.0,0.0,5.0,64.0,64.0,52.0,18.0,84.0,13.0,850.0,264.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a95e792-6455-4927-9539-f95fa7f41fbb 2014 f0e724b0-4cbf-495a-be47-013907608da9,Vernon Davis,49ers,2014,85,TE,14,14,30,9.423,0.0,0.0,6.0,29.0,29.0,26.0,1.0,50.0,2.0,245.0,49.0,0.0,,,,,,,,,,,,2.0,10.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0a95e792-6455-4927-9539-f95fa7f41fbb 2015 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Vernon Davis,Broncos,2015,85,TE,9,4,31,10.05,1.0,21.0,2.0,23.0,0.0,20.0,3.0,28.0,0.0,201.0,70.0,13.0,,,,,,,,,,,,2.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a95e792-6455-4927-9539-f95fa7f41fbb 2015 f0e724b0-4cbf-495a-be47-013907608da9,Vernon Davis,49ers,2015,85,TE,6,5,31,10.778,0.0,19.0,2.0,43.0,0.0,18.0,4.0,30.0,0.0,194.0,73.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a95e792-6455-4927-9539-f95fa7f41fbb 2016 22052ff7-c065-42ee-bc8f-c4691c50e624,Vernon Davis,Redskins,2016,85,TE,16,14,32,13.25,3.0,46.0,1.0,44.0,38.0,44.0,3.0,59.0,2.0,583.0,238.0,85.0,,,,,,,,,,,,6.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0a95e792-6455-4927-9539-f95fa7f41fbb 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Vernon Davis,Redskins,2017,85,TE,16,16,33,15.07,2.0,5.0,4.0,69.0,31.0,43.0,3.0,69.0,3.0,648.0,306.0,87.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0a95e792-6455-4927-9539-f95fa7f41fbb 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Vernon Davis,Redskins,2018,85,TE,14,8,34,14.68,1.0,3.0,3.0,53.0,53.0,25.0,1.0,36.0,2.0,367.0,175.0,33.0,,,,,,,,,,,,5.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16cc9ade-f9ad-4d32-b5b9-d7568ee80f58 2012 f0e724b0-4cbf-495a-be47-013907608da9,Garrett Celek,49ers,2012,88,TE,13,0,24,12.75,0.0,0.0,1.0,35.0,0.0,4.0,0.0,7.0,0.0,51.0,21.0,0.0,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16cc9ade-f9ad-4d32-b5b9-d7568ee80f58 2013 f0e724b0-4cbf-495a-be47-013907608da9,Garrett Celek,49ers,2013,88,TE,12,1,25,19.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,4.0,0.0,38.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16cc9ade-f9ad-4d32-b5b9-d7568ee80f58 2014 f0e724b0-4cbf-495a-be47-013907608da9,Garrett Celek,49ers,2014,88,TE,3,1,26,26.5,0.0,0.0,0.0,31.0,0.0,2.0,0.0,2.0,0.0,53.0,7.0,0.0,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16cc9ade-f9ad-4d32-b5b9-d7568ee80f58 2015 f0e724b0-4cbf-495a-be47-013907608da9,Garrett Celek,49ers,2015,88,TE,11,8,27,9.789,0.0,18.0,0.0,33.0,11.0,19.0,5.0,28.0,3.0,186.0,98.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
16cc9ade-f9ad-4d32-b5b9-d7568ee80f58 2016 f0e724b0-4cbf-495a-be47-013907608da9,Garrett Celek,49ers,2016,88,TE,16,6,28,12.069,0.0,36.0,6.0,31.0,16.0,29.0,2.0,50.0,3.0,350.0,115.0,54.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
16cc9ade-f9ad-4d32-b5b9-d7568ee80f58 2017 f0e724b0-4cbf-495a-be47-013907608da9,Garrett Celek,49ers,2017,88,TE,16,13,29,16.0,2.0,1.0,1.0,61.0,47.0,21.0,4.0,33.0,4.0,336.0,172.0,81.0,,,,,,,,,,,,5.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
16cc9ade-f9ad-4d32-b5b9-d7568ee80f58 2018 f0e724b0-4cbf-495a-be47-013907608da9,Garrett Celek,49ers,2018,88,TE,15,1,30,18.0,0.0,1.0,1.0,41.0,41.0,5.0,2.0,8.0,2.0,90.0,43.0,3.0,,,,,,,,,,,,6.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,
ccce5e8e-52ca-4f0f-a40f-fe5e7227d156 2012 f0e724b0-4cbf-495a-be47-013907608da9,Delanie Walker,49ers,2012,82,TE,16,4,28,16.381,0.0,0.0,9.0,45.0,34.0,21.0,0.0,39.0,3.0,344.0,55.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,7.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,
ccce5e8e-52ca-4f0f-a40f-fe5e7227d156 2013 d26a1ca5-722d-4274-8f97-c92e49c96315,Delanie Walker,Titans,2013,82,TE,15,11,29,9.517,0.0,0.0,5.0,33.0,26.0,60.0,17.0,86.0,6.0,571.0,173.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
ccce5e8e-52ca-4f0f-a40f-fe5e7227d156 2014 d26a1ca5-722d-4274-8f97-c92e49c96315,Delanie Walker,Titans,2014,82,TE,15,14,30,14.127,0.0,0.0,6.0,68.0,61.0,63.0,12.0,106.0,4.0,890.0,408.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
ccce5e8e-52ca-4f0f-a40f-fe5e7227d156 2015 d26a1ca5-722d-4274-8f97-c92e49c96315,Delanie Walker,Titans,2015,82,TE,15,10,31,11.574000000000002,7.0,99.0,6.0,61.0,61.0,94.0,15.0,133.0,6.0,1088.0,389.0,188.0,,,,,,,,,,,,1.0,10.0,1.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ccce5e8e-52ca-4f0f-a40f-fe5e7227d156 2016 d26a1ca5-722d-4274-8f97-c92e49c96315,Delanie Walker,Titans,2016,82,TE,15,9,32,12.308,3.0,68.0,5.0,47.0,30.0,65.0,10.0,102.0,7.0,800.0,271.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,55.0,2.0,5.5,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
ccce5e8e-52ca-4f0f-a40f-fe5e7227d156 2017 d26a1ca5-722d-4274-8f97-c92e49c96315,Delanie Walker,Titans,2017,82,TE,16,11,33,10.905,1.0,3.0,3.0,42.0,24.0,74.0,3.0,111.0,3.0,807.0,245.0,78.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-3.0,1.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
ccce5e8e-52ca-4f0f-a40f-fe5e7227d156 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Delanie Walker,Titans,2018,82,TE,1,1,34,13.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,7.0,0.0,52.0,20.0,11.0,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c04a540-cb7c-41dc-8e7c-50b7af29a3a2 2013 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Dion Sims,Dolphins,2013,80,TE,15,5,22,5.332999999999998,0.0,0.0,1.0,8.0,1.0,6.0,1.0,10.0,1.0,32.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c04a540-cb7c-41dc-8e7c-50b7af29a3a2 2014 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Dion Sims,Dolphins,2014,80,TE,14,2,23,11.833,0.0,0.0,2.0,38.0,18.0,24.0,3.0,36.0,2.0,284.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
9c04a540-cb7c-41dc-8e7c-50b7af29a3a2 2015 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Dion Sims,Dolphins,2015,88,TE,13,4,24,7.056,0.0,19.0,2.0,22.0,2.0,18.0,4.0,25.0,1.0,127.0,81.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
